"","beta.ff","gamma.mm","gamma.mf","gamma.fm","theta","env.foi","hunt.f","hunt.m","fin.pop4.75","fin.prev4.75","fin.pop9.75","fin.prev9.75","fin.pop14.75","fin.prev14.75","fin.pop24.75","fin.prev24.75","R0","scenario","rate.var","rate.val","trans"
"265",0.0757265,0.5,0.5,2,1,0,0.05,0.14,2373.08156533494,0.0733690252325934,2348.35137644455,0.16790843670726,1827.99031604463,0.2690224137345,610.427474484635,0.348855824677254,NA,"female.dominated","am",0.14,"Freq. Dep."
"266",0.0757265,0.5,0.5,2,1,0,0.05,0.15,2377.13900479504,0.0721590233252695,2361.04234061785,0.166132657677933,1846.22711536985,0.267582613361405,618.672637308107,0.3482122290868,NA,"female.dominated","am",0.15,"Freq. Dep."
"267",0.0757265,0.5,0.5,2,1,0,0.05,0.16,2380.94899507525,0.0709962020333519,2373.16505466255,0.164369146785177,1863.99018689414,0.266111927426633,626.875708300884,0.34755534613892,NA,"female.dominated","am",0.16,"Freq. Dep."
"268",0.0757265,0.5,0.5,2,1,0,0.05,0.17,2384.53433317587,0.0698780249614793,2384.75505733148,0.162623258890923,1881.28707977843,0.264619550044597,635.026957294263,0.346888670366777,NA,"female.dominated","am",0.17,"Freq. Dep."
"269",0.0757265,0.5,0.5,2,1,0,0.05,0.18,2387.91519207721,0.0688020129441167,2395.84621855515,0.160898933682926,1898.12926662657,0.263112806419755,643.11996307936,0.346215011559211,NA,"female.dominated","am",0.18,"Freq. Dep."
"270",0.0757265,0.5,0.5,2,1,0,0.05,0.19,2391.10947759706,0.0677657752139144,2406.47056976174,0.159199015943079,1914.53083719104,0.261597552018759,651.150765846868,0.345536643786867,NA,"female.dominated","am",0.19,"Freq. Dep."
"271",0.0757265,0.5,0.5,2,1,0,0.05,0.2,2394.13313005783,0.0667670281242309,2416.65823510327,0.157525501508334,1930.50754489357,0.260078477785985,659.117241264043,0.344855417460382,NA,"female.dominated","am",0.2,"Freq. Dep."
"272",0.0757265,0.5,0.5,2,1,0,0.05,0.21,2397.00038018,0.0658036052616427,2426.43743022278,0.155879727201737,1946.07611121629,0.25855934570038,667.018634417961,0.344172844679095,NA,"female.dominated","am",0.21,"Freq. Dep."
"273",0.0757265,0.5,0.5,2,1,0,0.05,0.22,2399.72396689254,0.0648734616460824,2435.8345053011,0.154262518219674,1961.2537196654,0.257043172144412,674.855210336454,0.343490165004956,NA,"female.dominated","am",0.22,"Freq. Dep."
"274",0.0757265,0.5,0.5,2,1,0,0.05,0.23,2402.31532335543,0.0639746739205657,2444.87401617101,0.152674303005261,1976.05764976201,0.255532371789722,682.627990358864,0.342808396700594,NA,"female.dominated","am",0.23,"Freq. Dep."
"275",0.0757265,0.5,0.5,2,1,0,0.05,0.24,2404.7847363611,0.0631054378728524,2453.57881222869,0.151115203123333,1990.50501484548,0.254028871336979,690.338552288331,0.342128377041393,NA,"female.dominated","am",0.24,"Freq. Dep."
"276",0.0757265,0.5,0.5,2,1,0,0.05,0.25,2407.14148336752,0.0622640642359483,2461.97013334937,0.149585103807889,2004.61257703965,0.252534200041471,697.988878307415,0.34145079432198,NA,"female.dominated","am",0.25,"Freq. Dep."
"277",0.0757265,0.5,0.5,2,1,0,0.05,0.26,2409.39395067392,0.061448973433864,2470.06771046562,0.148083709489656,2018.39661965099,0.251049562218858,705.581238915198,0.340776213482815,NA,"female.dominated","am",0.26,"Freq. Dep."
"278",0.0757265,0.5,0.5,2,1,0,0.05,0.27,2411.5497356475,0.0606586897391969,2477.88986620029,0.146610587595794,2031.87286231724,0.2495758956579,713.118104203898,0.340105096788285,NA,"female.dominated","am",0.27,"Freq. Dep."
"279",0.0757265,0.5,0.5,2,1,0,0.05,0.28,2413.61573541693,0.0598918351667635,2485.45361316798,0.145165203152733,2045.05640792853,0.248113918934007,720.602076000663,0.339437820631705,NA,"female.dominated","am",0.28,"Freq. Dep."
"280",0.0757265,0.5,0.5,2,1,0,0.05,0.29,2415.5982240469,0.0591471233256131,2492.77474842269,0.143746946148285,2057.96171308541,0.246664169923735,728.035836012561,0.338774689283343,NA,"female.dominated","am",0.29,"Freq. Dep."
"281",0.0757265,0.5,0.5,2,1,0,0.05,0.3,2417.50291987742,0.058423353379126,2499.8679431342,0.142355153172779,2070.60257589458,0.24522703730072,735.422106297326,0.338115946206525,NA,"female.dominated","am",0.3,"Freq. Dep."
"282",0.0757265,0.5,0.5,2,1,0,0.05,0.31,2419.33504444074,0.0577194042110557,2506.74682699884,0.140989124525628,2082.99213642619,0.243802786400956,742.763619261316,0.337461783424889,NA,"female.dominated","am",0.31,"Freq. Dep."
"283",0.0757265,0.5,0.5,2,1,0,0.05,0.32,2421.09937414422,0.0570342288584554,2513.4240671826,0.139648137717418,2095.14288630173,0.242391580546237,750.063095043538,0.336812349317076,NA,"female.dominated","am",0.32,"Freq. Dep."
"284",0.0757265,0.5,0.5,2,1,0,0.05,0.33,2422.8002857225,0.056366849246429,2519.91144179293,0.138331458099924,2107.06668474378,0.24099349868555,757.323224638277,0.336167755134359,NA,"female.dominated","am",0.33,"Freq. Dep."
"285",0.0757265,0.5,0.5,2,1,0,0.05,0.34,2424.44179630803,0.0557163512413483,2526.21990800799,0.137038347202926,2118.77477907239,0.23960855003719,764.546657483077,0.335528080474901,NA,"female.dominated","am",0.34,"Freq. Dep."
"286",0.0757265,0.5,0.5,2,1,0,0.05,0.35,2426.02759884104,0.0550818800265092,2532.3596650771,0.135768069236904,2130.27782813,0.238236686276784,771.735992524522,0.334893377900738,NA,"female.dominated","am",0.35,"Freq. Dep."
"287",0.0757265,0.5,0.5,2,1,0,0.05,0.36,2427.56109343281,0.0544626357956086,2538.3402124575,0.134519896127023,2141.58592749364,0.236877811708977,778.893771992091,0.334263676846654,NA,"female.dominated","am",0.36,"Freq. Dep."
"288",0.0757265,0.5,0.5,2,1,0,0.05,0.37,2429.04541520614,0.0538578697537659,2544.17040338025,0.133293111370071,2152.7086356221,0.235531791775938,786.02247727877,0.333638986941234,NA,"female.dominated","am",0.37,"Freq. Dep."
"289",0.0757265,0.5,0.5,2,1,0,0.05,0.38,2430.48345906205,0.053266880412166,2549.85849414971,0.13208701294778,2163.65500030577,0.234198460188919,793.124526457245,0.333019300837668,NA,"female.dominated","am",0.38,"Freq. Dep."
"290",0.0757265,0.5,0.5,2,1,0,0.05,0.39,2431.87790175761,0.0526890101603334,2555.41218948126,0.13090091548385,2174.43358495524,0.232877624915985,800.202273061518,0.33240459663386,NA,"female.dominated","am",0.39,"Freq. Dep."
"291",0.0757265,0.5,0.5,2,1,0,0.05,0.4,2433.23122162647,0.0521236420989831,2560.83868417478,0.129734151795305,2185.05249439354,0.231569073216465,807.258005842716,0.331794839947088,NA,"female.dominated","am",0.4,"Freq. Dep."
"292",0.0757265,0.5,0.5,2,1,0,0.05,0.41,2434.54571622801,0.0515701971160518,2566.14470140924,0.128586073959513,2195.51939991532,0.230272575878562,814.293949269751,0.331189985696906,NA,"female.dominated","am",0.41,"Freq. Dep."
"293",0.0757265,0.5,0.5,2,1,0,0.05,0.42,2435.82351817247,0.0510281311887653,2571.3365279286,0.127456053994929,2205.84156345011,0.228987890789153,821.312264593261,0.330589979640815,NA,"female.dominated","am",0.42,"Freq. Dep."
"294",0.0757265,0.5,0.5,2,1,0,0.05,0.43,2437.06660933643,0.0504969328950269,2576.42004637294,0.1263434842346,2216.0258607254,0.227714765942285,828.31505133069,0.329994759699598,NA,"female.dominated","am",0.43,"Freq. Dep."
"295",0.0757265,0.5,0.5,2,1,0,0.05,0.44,2438.27683365493,0.0499761211182118,2581.40076499139,0.125247777456543,2226.07880336713,0.22645294197491,835.304349059616,0.329404257103213,NA,"female.dominated","am",0.44,"Freq. Dep."
"296",0.0757265,0.5,0.5,2,1,0,0.05,0.45,2439.45590865245,0.0494652429303132,2586.28384495582,0.124168366822848,2236.00655990735,0.225202154303547,842.282139430482,0.328818397383086,NA,"female.dominated","am",0.45,"Freq. Dep."
"297",0.0757265,0.5,0.5,2,1,0,0.05,0.46,2440.6054358543,0.0489638716392832,2591.07412547773,0.123104705669494,2245.8149756938,0.223962134923337,849.250348329253,0.328237101232544,NA,"female.dominated","am",0.46,"Freq. Dep."
"298",0.0757265,0.5,0.5,2,1,0,0.05,0.47,2441.72691020235,0.0484716049874145,2595.77614691444,0.122056267180899,2255.50959171288,0.222732613921052,856.210848135137,0.327660285253755,NA,"female.dominated","am",0.47,"Freq. Dep."
"299",0.0757265,0.5,0.5,2,1,0,0.05,0.48,2442.82172858345,0.0479880634884883,2600.39417203552,0.121022543976708,2265.09566235124,0.221513320745256,863.165460031104,0.327087862606708,NA,"female.dominated","am",0.48,"Freq. Dep."
"300",0.0757265,0.5,0.5,2,1,0,0.05,0.49,2443.89119756596,0.0475128888924518,2604.93220560544,0.120003047633186,2274.57817212862,0.220303985270156,870.11595633335,0.32651974357347,NA,"female.dominated","am",0.49,"Freq. Dep."
"301",2.25005e-05,2,1,2,0,0,0,0.05,2795.40215894901,0.207340758026318,1878.50466982464,0.387200802505428,1469.94837899199,0.109126757654778,2482.8075992179,0.210897308104278,NA,"equal","af",0,"Dens. Dep."
"302",2.25005e-05,2,1,2,0,0,0.01,0.05,2680.87072737949,0.198453191275365,1848.31350153016,0.362234029650928,1458.35064879653,0.108368567221711,2356.10914343634,0.168805506364171,NA,"equal","af",0.01,"Dens. Dep."
"303",2.25005e-05,2,1,2,0,0,0.02,0.05,2569.6046089908,0.190373301667058,1807.64740111971,0.335327203331448,1443.09599750359,0.10575501625256,2228.02201433642,0.132055274749595,NA,"equal","af",0.02,"Dens. Dep."
"304",2.25005e-05,2,1,2,0,0,0.03,0.05,2461.514971288,0.183085464922912,1757.02427025747,0.306990163156126,1422.84542019587,0.101054244039409,2099.30796511939,0.100426313702074,NA,"equal","af",0.03,"Dens. Dep."
"305",2.25005e-05,2,1,2,0,0,0.04,0.05,2356.50887830959,0.176577829054797,1697.24088280528,0.277857768922594,1396.12647395715,0.0941457357148757,1969.59957593782,0.0734990935010132,NA,"equal","af",0.04,"Dens. Dep."
"306",2.25005e-05,2,1,2,0,0,0.05,0.05,2254.48861587127,0.170843630968189,1629.33048562353,0.248646666489517,1361.44215152098,0.0851002269944376,1837.34830361832,0.0509204355779345,NA,"equal","af",0.05,"Dens. Dep."
"307",2.25005e-05,2,1,2,0,0,0.06,0.05,2155.35079159963,0.165882704125165,1554.50258833559,0.220092175400034,1317.45714781103,0.0742573201289826,1699.97707387446,0.0326031341153342,NA,"equal","af",0.06,"Dens. Dep."
"308",2.25005e-05,2,1,2,0,0,0.07,0.05,2058.98513851427,0.161703284578253,1474.07155280959,0.192876730215304,1263.25465775637,0.0622576560133879,1554.60031578344,0.018718578255064,NA,"equal","af",0.07,"Dens. Dep."
"309",2.25005e-05,2,1,2,0,0,0.08,0.05,1965.27292292575,0.158324264690024,1389.38209108629,0.167565324214074,1198.61078291054,0.0499794687323038,1399.57761305596,0.00934511663828755,NA,"equal","af",0.08,"Dens. Dep."
"310",2.25005e-05,2,1,2,0,0,0.09,0.05,1874.08481659212,0.155778106451777,1301.73950753607,0.144561808785054,1124.18835699141,0.0383645439758285,1236.34192155233,0.0039697920830313,NA,"equal","af",0.09,"Dens. Dep."
"311",2.25005e-05,2,1,2,0,0,0.1,0.05,1785.27803259929,0.154114721806294,1212.3506911612,0.124093257185411,1041.54975698971,0.0281913668731721,1069.95296820178,0.0014287323738339,NA,"equal","af",0.1,"Dens. Dep."
"312",2.25005e-05,2,1,2,0,0,0.11,0.05,1698.69243332547,0.153406776234539,1122.27914932791,0.106221169375968,952.952756394041,0.0199044214620453,907.488721589756,0.000441872587483735,NA,"equal","af",0.11,"Dens. Dep."
"313",2.25005e-05,2,1,2,0,0,0.12,0.05,1614.14517908663,0.153757109101527,1032.4145661202,0.0908718278571935,860.991601934762,0.0135786448911772,755.500436727108,0.000120561425270244,NA,"equal","af",0.12,"Dens. Dep."
"314",2.25005e-05,2,1,2,0,0,0.13,0.05,1531.42326735336,0.155309351548927,943.455066641267,0.0778756375163629,768.207982176203,0.00900913921982435,618.375493378732,2.98877605769802e-05,NA,"equal","af",0.13,"Dens. Dep."
"315",2.25005e-05,2,1,2,0,0,0.14,0.05,1450.27296272802,0.158263472266468,855.898834382507,0.0670064908257823,676.785080513872,0.0058516917789771,498.089408846696,6.90943733399064e-06,NA,"equal","af",0.14,"Dens. Dep."
"316",2.25005e-05,2,1,2,0,0,0.15,0.05,1370.38454535938,0.162899104955666,770.040908315265,0.0580154131302585,588.376131378241,0.00374257111938336,394.73894835958,1.51796553773845e-06,NA,"equal","af",0.15,"Dens. Dep."
"317",2.25005e-05,2,1,2,0,0,0.16,0.05,1291.36984366852,0.169611525329215,685.970623581602,0.0506562531592745,504.056894579853,0.00236756299339586,307.228632271437,3.20189528331564e-07,NA,"equal","af",0.16,"Dens. Dep."
"318",2.25005e-05,2,1,2,0,0,0.17,0.05,1212.72835500613,0.178968911787768,603.564911690602,0.0447040838018689,424.359045527215,0.00148562605668508,233.827297589993,6.48957270607758e-08,NA,"equal","af",0.17,"Dens. Dep."
"319",2.25005e-05,2,1,2,0,0,0.18,0.05,1133.79479419068,0.191806934466022,522.472177767211,0.0399694169172771,349.33798839996,0.000925595371953456,172.540674794497,1.25130499522236e-08,NA,"equal","af",0.18,"Dens. Dep."
"320",2.25005e-05,2,1,2,0,0,0.19,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"equal","af",0.19,"Dens. Dep."
"321",2.25005e-05,2,1,2,0,0,0.2,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"equal","af",0.2,"Dens. Dep."
"322",2.25005e-05,2,1,2,0,0,0.21,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"equal","af",0.21,"Dens. Dep."
"323",2.25005e-05,2,1,2,0,0,0.22,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"equal","af",0.22,"Dens. Dep."
"324",2.25005e-05,2,1,2,0,0,0.23,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"equal","af",0.23,"Dens. Dep."
"325",2.25005e-05,2,1,2,0,0,0.24,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"equal","af",0.24,"Dens. Dep."
"326",2.25005e-05,2,1,2,0,0,0.25,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"equal","af",0.25,"Dens. Dep."
"327",2.25005e-05,2,1,2,0,0,0.26,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"equal","af",0.26,"Dens. Dep."
"328",2.25005e-05,2,1,2,0,0,0.27,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"equal","af",0.27,"Dens. Dep."
"329",2.25005e-05,2,1,2,0,0,0.28,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"equal","af",0.28,"Dens. Dep."
"330",2.25005e-05,2,1,2,0,0,0.29,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"equal","af",0.29,"Dens. Dep."
"331",2.25005e-05,2,1,2,0,0,0.3,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"equal","af",0.3,"Dens. Dep."
"332",2.25005e-05,2,1,2,0,0,0.31,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"equal","af",0.31,"Dens. Dep."
"333",2.25005e-05,2,1,2,0,0,0.32,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"equal","af",0.32,"Dens. Dep."
"334",2.25005e-05,2,1,2,0,0,0.33,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"equal","af",0.33,"Dens. Dep."
"335",2.25005e-05,2,1,2,0,0,0.34,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"equal","af",0.34,"Dens. Dep."
"336",2.25005e-05,2,1,2,0,0,0.35,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"equal","af",0.35,"Dens. Dep."
"337",2.25005e-05,2,1,2,0,0,0.36,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"equal","af",0.36,"Dens. Dep."
"338",2.25005e-05,2,1,2,0,0,0.37,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"equal","af",0.37,"Dens. Dep."
"339",2.25005e-05,2,1,2,0,0,0.38,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"equal","af",0.38,"Dens. Dep."
"340",2.25005e-05,2,1,2,0,0,0.39,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"equal","af",0.39,"Dens. Dep."
"341",2.25005e-05,2,1,2,0,0,0.4,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"equal","af",0.4,"Dens. Dep."
"342",2.25005e-05,2,1,2,0,0,0.41,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"equal","af",0.41,"Dens. Dep."
"343",2.25005e-05,2,1,2,0,0,0.42,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"equal","af",0.42,"Dens. Dep."
"344",2.25005e-05,2,1,2,0,0,0.43,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"equal","af",0.43,"Dens. Dep."
"345",2.25005e-05,2,1,2,0,0,0.44,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"equal","af",0.44,"Dens. Dep."
"346",2.25005e-05,2,1,2,0,0,0.45,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"equal","af",0.45,"Dens. Dep."
"347",2.25005e-05,2,1,2,0,0,0.46,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"equal","af",0.46,"Dens. Dep."
"348",2.25005e-05,2,1,2,0,0,0.47,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"equal","af",0.47,"Dens. Dep."
"349",2.25005e-05,2,1,2,0,0,0.48,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"equal","af",0.48,"Dens. Dep."
"350",2.25005e-05,2,1,2,0,0,0.49,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"equal","af",0.49,"Dens. Dep."
"351",2.25005e-05,2,1,2,0,0,0.05,0,2162.49227051753,0.237096814075777,1297.21587920029,0.226708058181872,1203.54157570783,0.0500144904718865,1840.61393383454,0.0417179521638274,NA,"equal","am",0,"Dens. Dep."
"352",2.25005e-05,2,1,2,0,0,0.05,0.01,2186.01006899366,0.220140198076504,1373.59359387991,0.233655807569528,1242.32246863283,0.0574917733118489,1846.15133247271,0.0459971818360666,NA,"equal","am",0.01,"Dens. Dep."
"353",2.25005e-05,2,1,2,0,0,0.05,0.02,2206.48216474394,0.205370422640862,1444.52845215619,0.239147748670478,1276.60122325901,0.0647703371787033,1846.9442047097,0.0487095499232244,NA,"equal","am",0.02,"Dens. Dep."
"354",2.25005e-05,2,1,2,0,0,0.05,0.03,2224.45152367912,0.192418412471106,1510.51766747971,0.243367670293785,1307.40413975039,0.0718099759941226,1845.0255634395,0.0502227252493338,NA,"equal","am",0.03,"Dens. Dep."
"355",2.25005e-05,2,1,2,0,0,0.05,0.04,2240.34196247485,0.18098888039856,1571.99170427915,0.246483690993813,1335.49385419254,0.0785895062596442,1841.59169858945,0.0508708026114826,NA,"equal","am",0.04,"Dens. Dep."
"356",2.25005e-05,2,1,2,0,0,0.05,0.05,2254.48861587127,0.170843630968189,1629.33048562353,0.248646666489517,1361.44215152098,0.0851002269944376,1837.34830361832,0.0509204355779345,NA,"equal","am",0.05,"Dens. Dep."
"357",2.25005e-05,2,1,2,0,0,0.05,0.06,2267.15963401202,0.161789032065022,1682.87387358467,0.249990307522598,1385.68138012489,0.0913414385327579,1832.71453623466,0.0505710919262315,NA,"equal","am",0.06,"Dens. Dep."
"358",2.25005e-05,2,1,2,0,0,0.05,0.07,2278.5718861553,0.153666521314503,1732.92866328515,0.250632168084997,1408.54107595158,0.0973174399782726,1827.94116823174,0.0499666347723726,NA,"equal","am",0.07,"Dens. Dep."
"359",2.25005e-05,2,1,2,0,0,0.05,0.08,2288.90249637707,0.146345348894861,1779.77344185517,0.250675029473628,1430.27429120019,0.103035548241047,1823.17879417146,0.0492084811252553,NA,"equal","am",0.08,"Dens. Dep."
"360",2.25005e-05,2,1,2,0,0,0.05,0.09,2298.29743400012,0.139716984852732,1823.66212849129,0.250208415015631,1451.07669813021,0.108504806624095,1818.51746373731,0.0483669528837688,NA,"equal","am",0.09,"Dens. Dep."
"361",2.25005e-05,2,1,2,0,0,0.05,0.1,2306.87799175304,0.133690776102464,1864.82668862072,0.249310091236821,1471.1005782231,0.113735152075989,1814.00999778283,0.0474900990338888,NA,"equal","am",0.1,"Dens. Dep."
"362",2.25005e-05,2,1,2,0,0,0.05,0.11,2314.7457281824,0.128190549192737,1903.47931954888,0.248047481189475,1490.46515770948,0.11873688458668,1809.68593078196,0.0466102196437728,NA,"equal","am",0.11,"Dens. Dep."
"363",2.25005e-05,2,1,2,0,0,0.05,0.12,2321.98627922146,0.123151934235946,1939.8142866016,0.246478955878824,1509.26430928827,0.123520334229036,1805.56000632865,0.045748567440496,NA,"equal","am",0.12,"Dens. Dep."
"364",2.25005e-05,2,1,2,0,0,0.05,0.13,2328.67232718874,0.11852024269695,1974.00951735453,0.244654992511735,1527.57233806216,0.12809565674088,1801.63745973127,0.044918690068103,NA,"equal","am",0.13,"Dens. Dep."
"365",2.25005e-05,2,1,2,0,0,0.05,0.14,2334.86593507658,0.11424877349712,2006.22801867933,0.24261920081892,1545.44836169619,0.132472712224576,1797.91737211565,0.044128789270218,NA,"equal","am",0.14,"Dens. Dep."
"366",2.25005e-05,2,1,2,0,0,0.05,0.15,2340.62039779272,0.110297452560458,2036.61915581713,0.240409225212162,1562.93965025963,0.136660997232061,1794.39484449751,0.0433833803900707,NA,"equal","am",0.15,"Dens. Dep."
"367",2.25005e-05,2,1,2,0,0,0.05,0.16,2345.98172224744,0.106631733618666,2065.3198176623,0.238057533547176,1580.08418992131,0.140669610838063,1791.06243483425,0.0426844578383415,NA,"equal","am",0.16,"Dens. Dep."
"368",2.25005e-05,2,1,2,0,0,0.05,0.17,2350.98981969603,0.103221704994289,2092.45548371403,0.23559210426906,1596.91266308261,0.144507242086931,1787.91112483267,0.0420323129200864,NA,"equal","am",0.17,"Dens. Dep."
"369",2.25005e-05,2,1,2,0,0,0.05,0.18,2355.67947312265,0.100041359755387,2118.14120317325,0.23303702361338,1613.44998650864,0.148182170639969,1784.93098017003,0.0414261072265853,NA,"equal","am",0.18,"Dens. Dep."
"370",2.25005e-05,2,1,2,0,0,0.05,0.19,2360.08112735978,0.0970679962007563,2142.48249387406,0.230413003850296,1629.71651234383,0.15170227535331,1782.11160651457,0.0408642740467934,NA,"equal","am",0.19,"Dens. Dep."
"371",2.25005e-05,2,1,2,0,0,0.05,0.2,2364.2215384866,0.0942817228989457,2165.57616720713,0.227737832602641,1645.72897032229,0.155075047411024,1779.44246671987,0.0403447986140128,NA,"equal","am",0.2,"Dens. Dep."
"372",2.25005e-05,2,1,2,0,0,0.05,0.21,2368.12431073297,0.0916650480549474,2187.51108435557,0.225026762220161,1661.5012100699,0.15830760587164,1776.9131018183,0.0398654128594243,NA,"equal","am",0.21,"Dens. Dep."
"373",2.25005e-05,2,1,2,0,0,0.05,0.22,2371.81034285896,0.0892025372444211,2208.36884869855,0.222292847151547,1677.04478810518,0.161406714287238,1774.51328419639,0.0394237297633202,NA,"equal","am",0.22,"Dens. Dep."
"374",2.25005e-05,2,1,2,0,0,0.05,0.23,2375.29820123422,0.0868805268532682,2228.22443895179,0.219547236275741,1692.36943354864,0.164378797571758,1772.23312224954,0.039017334997655,NA,"equal","am",0.23,"Dens. Dep."
"375",2.25005e-05,2,1,2,0,0,0.05,0.24,2378.60443321304,0.0846868831239563,2247.14678740771,0.216799426259516,1707.48341863397,0.167229958627735,1770.06312990043,0.038643848371428,NA,"equal","am",0.24,"Dens. Dep."
"376",2.25005e-05,2,1,2,0,0,0.05,0.25,2381.74383160683,0.0826107987137709,2265.19930745377,0.214057481207692,1722.39385416184,0.169965994452213,1767.99427044199,0.0383009639497844,NA,"equal","am",0.25,"Dens. Dep."
"377",2.25005e-05,2,1,2,0,0,0.05,0.26,2384.72965888869,0.0806426202444499,2282.44037436307,0.211328223165301,1737.10692552958,0.172592411575794,1766.01798150849,0.0379864751516199,NA,"equal","am",0.26,"Dens. Dep."
"378",2.25005e-05,2,1,2,0,0,0.05,0.27,2387.5738380727,0.0787737015660678,2298.92376315401,0.20861739741201,1751.62808153643,0.175114440770779,1764.12618614337,0.037698289315516,NA,"equal","am",0.27,"Dens. Dep."
"379",2.25005e-05,2,1,2,0,0,0.05,0.28,2390.28711588113,0.0769962784446503,2314.69904710728,0.20592981595051,1765.96218553258,0.177537051013934,1762.31129364117,0.0374344349357412,NA,"equal","am",0.28,"Dens. Dep."
"380",2.25005e-05,2,1,2,0,0,0.05,0.29,2392.87920276226,0.0753033611699648,2329.81196030936,0.203269482124005,1780.11363645114,0.179864962717796,1760.56619291566,0.0371930638528834,NA,"equal","am",0.29,"Dens. Dep."
"381",2.25005e-05,2,1,2,0,0,0.05,0.3,2395.3588934856,0.0736886422102463,2344.30472736773,0.200639698894691,1794.08646568975,0.182102660259942,1758.88424047215,0.0369724500287354,NA,"equal","am",0.3,"Dens. Dep."
"382",2.25005e-05,2,1,2,0,0,0.05,0.31,2397.73417137414,0.0721464165479042,2358.21636321833,0.198043162967555,1807.88441458331,0.184254403846869,1757.25924456353,0.0367709860660003,NA,"equal","am",0.31,"Dens. Dep."
"383",2.25005e-05,2,1,2,0,0,0.05,0.32,2400.01229869618,0.070671512740323,2371.58294572362,0.195482046644311,1821.51099624988,0.186324240751529,1755.68544673604,0.0365871782969939,NA,"equal","am",0.32,"Dens. Dep."
"384",2.25005e-05,2,1,2,0,0,0.05,0.33,2402.19989530609,0.0692592330825209,2384.43786354523,0.192958069034606,1834.96954483673,0.188316015963227,1754.15750168756,0.0364196410235632,NA,"equal","am",0.33,"Dens. Dep."
"385",2.25005e-05,2,1,2,0,0,0.05,0.34,2404.30300727199,0.0679053015197137,2396.81204156844,0.19047255802984,1848.26325459748,0.190233382286628,1752.67045614414,0.0362670903165914,NA,"equal","am",0.34,"Dens. Dep."
"386",2.25005e-05,2,1,2,0,0,0.05,0.35,2406.32716694116,0.0666058181796049,2408.73414596083,0.188026504254142,1861.39521075724,0.192079809924026,1751.21972729368,0.036128337658251,NA,"equal","am",0.35,"Dens. Dep."
"387",2.25005e-05,2,1,2,0,0,0.05,0.36,2408.27744565985,0.065357219576457,2420.23077076395,0.185620608042789,1874.36841374633,0.19385859557224,1749.80108118501,0.0360022836202665,NA,"equal","am",0.36,"Dens. Dep."
"388",2.25005e-05,2,1,2,0,0,0.05,0.37,2410.15850017083,0.0641562436891443,2431.32660774584,0.183255320356977,1887.18579808066,0.195572871062663,1748.41061139952,0.035887911706907,NA,"equal","am",0.37,"Dens. Dep."
"389",2.25005e-05,2,1,2,0,0,0.05,0.38,2411.97461355287,0.0629998992396185,2442.04460108387,0.180930878422055,1899.85024692572,0.197225611570479,1747.04471822312,0.0357842824453152,NA,"equal","am",0.38,"Dens. Dep."
"390",2.25005e-05,2,1,2,0,0,0.05,0.39,2413.72973143441,0.0618854386013417,2452.40608830149,0.178647336771383,1912.36460318551,0.198819643416644,1745.70008848353,0.0356905277729817,NA,"equal","am",0.39,"Dens. Dep."
"391",2.25005e-05,2,1,2,0,0,0.05,0.4,2415.42749410355,0.0608103338530479,2462.43092874883,0.176404594287366,1924.73167780118,0.200357651484355,1744.37367616914,0.0356058457490637,NA,"equal","am",0.4,"Dens. Dep."
